Word,Tags
hedefleri,AD-NOUN
hedefliyor,FİİL-VERB
hedefliyor.,FİİL-VERB
hediye,AD-NOUN
hediyesini,AD-NOUN
hediyeyi,AD-NOUN
hemen,BELİRTEÇ-ADVERB
henüz,BELİRTEÇ-ADVERB
hep,BELİRTEÇ-ADVERB
her,BELİRLEYİCİ-DET
herkes,ADIL-PRONOUN
herkese,ADIL-PRONOUN
herkesi,ADIL-PRONOUN
herkesin,ADIL-PRONOUN
herkesten,ADIL-PRONOUN
hesabı,AD-NOUN
hesap,AD-NOUN|İSİM-NOUN
hesapladım,FİİL-VERB
hesapladınız,FİİL-VERB
hevesini,AD-NOUN
heybetli,SIFAT-ADJECTIVE
heyecan,AD-NOUN
heyecandan,AD-NOUN
heyecanla,AD-NOUN
heyecanlandı,FİİL-VERB
heyecanlı,SIFAT-ADJECTIVE
heykel,AD-NOUN
heykeli,AD-NOUN
heykeltıraş,AD-NOUN
hikaye,AD-NOUN
hikaye.,AD-NOUN
hikayeler.,AD-NOUN
hikayeyi,AD-NOUN
hipotezi,AD-NOUN
hislerimi,AD-NOUN
hislerini,AD-NOUN
hisse,AD-NOUN
hissediyor,FİİL-VERB
hissediyor.,FİİL-VERB
hissediyordu,FİİL-VERB
hissetti,FİİL-VERB
hissetti.,FİİL-VERB
hissettim,FİİL-VERB
hissettim.,FİİL-VERB
hitap,AD-NOUN
hiç,AD-NOUN|BELİRLEYİCİ-DET|BELİRTEÇ-ADVERB
hiçbir,BELİRLEYİCİ-DET
hiçbirisi,ADIL-PRONOUN
horladı,FİİL-VERB
hoşlandı,FİİL-VERB
hoşlanmaz,FİİL-VERB
hoşlanmaz.,FİİL-VERB
hoşlanmıyorum,FİİL-VERB
hoşlanmıyorum.,FİİL-VERB
hukuk,AD-NOUN
hukuka,AD-NOUN
huzur,AD-NOUN
huzurla,BELİRTEÇ-ADVERB
huzurlu,SIFAT-ADJECTIVE
huzuru,AD-NOUN
hâkim,SIFAT-ADJECTIVE
hâlâ,BELİRTEÇ-ADVERB
hükmü,AD-NOUN
hükmün,AD-NOUN
hükmünde,AD-NOUN
hükmüne,AD-NOUN
hüküm,AD-NOUN
hükümler,AD-NOUN
hükümlere,AD-NOUN
hükümleri,AD-NOUN
hükümlerin,AD-NOUN
hükümlerine,AD-NOUN
hükümlerinin,AD-NOUN
hüngür,BELİRTEÇ-ADVERB
hür,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
hürriyet,AD-NOUN
hürriyeti,AD-NOUN
hürriyetin,AD-NOUN
hürriyetine,AD-NOUN
hürriyetler,AD-NOUN
hürriyetlerden,AD-NOUN
hürriyetlere,AD-NOUN
hürriyetleri,AD-NOUN
hürriyetlerin,AD-NOUN
hürriyetlerini,AD-NOUN
hürriyetlerinin,AD-NOUN
hüzünlü,SIFAT-ADJECTIVE
hırsıza,AD-NOUN
hırsızı,AD-NOUN
hızlı,BELİRTEÇ-ADVERB|SIFAT-ADJ|SIFAT-ADJECTIVE
hızlı.,SIFAT-ADJECTIVE
hızlıca,BELİRTEÇ-ADVERB
hıçkırdı,FİİL-VERB
hışımla,BELİRTEÇ-ADVERB
iade,AD-NOUN
ibadete,AD-NOUN
ibadetler,AD-NOUN
icat,AD-NOUN
idare,AD-NOUN
idarelerince,AD-NOUN
iddia,AD-NOUN
idolüm,AD-NOUN
ifade,AD-NOUN
iftira,AD-NOUN
iki,SAYI-NUM|SIFAT-ADJECTIVE
ikimizi,ADIL-PRONOUN
ikinci,SIFAT-ADJECTIVE
ikincil,SIFAT-ADJECTIVE
ikizi,AD-NOUN
ikna,AD-NOUN
ikram,AD-NOUN
iktisadî,SIFAT-ADJECTIVE
iktisâdî,SIFAT-ADJECTIVE
ilacı,AD-NOUN
ilacını,AD-NOUN
ilan,AD-NOUN
ilaniyle,AD-NOUN
ilaç,AD-NOUN
ile,İLGEÇ-PREPOS
ileri,AD-NOUN|BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE|ZARF-ADV
ilerledi.,FİİL-VERB
ilerleme,AD-NOUN
ilerlemeleri,AD-NOUN
ilerleyen,SIFAT-ADJECTIVE
ilerliyor.,FİİL-VERB
ilerliyordu,FİİL-VERB
ilerliyordu.,FİİL-VERB
iletti,FİİL-VERB
ilettik,FİİL-VERB
ilettim,FİİL-VERB
ilgi,AD-NOUN
ilgilendiren,SIFAT-ADJECTIVE
ilgili,SIFAT-ADJECTIVE
ilginç,SIFAT-ADJECTIVE
ilgisiz,SIFAT-ADJECTIVE
ilham,AD-NOUN
ilişkileri,AD-NOUN
ilişkin,SIFAT-ADJECTIVE
ilk,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
ilkbaharda,AD-NOUN|BELİRTEÇ-ADVERB
ilkeleriyle,AD-NOUN
iller,AD-NOUN
illere,AD-NOUN
illerin,AD-NOUN
iltifat,AD-NOUN
iltifatınız,AD-NOUN
ilçeler,AD-NOUN
ilçelere,AD-NOUN
imajını,AD-NOUN
imkansız.,SIFAT-ADJECTIVE
imtiyaz,AD-NOUN
imzaladı,FİİL-VERB
imzaladı.,FİİL-VERB
imzalayan,FİİL-VERB
imzası,AD-NOUN
inanamadı,FİİL-VERB
inanamadı.,FİİL-VERB
inanamıyorum.,FİİL-VERB
inancı,AD-NOUN
inandı,FİİL-VERB
inanmalısın,FİİL-VERB
inanmalısın.,FİİL-VERB
inanmıyorum.,FİİL-VERB
inanç,AD-NOUN
inanılmaz,BELİRTEÇ-ADVERB
inanılmaz.,SIFAT-ADJECTIVE
inanından,AD-NOUN
inanıyor,FİİL-VERB
inanıyor.,FİİL-VERB
inat,AD-NOUN
inatla,BELİRTEÇ-ADVERB
inatçı,SIFAT-ADJECTIVE
ince,SIFAT-ADJECTIVE
inceldi,FİİL-VERB
inceledi,FİİL-VERB
inceledim,FİİL-VERB
inceleme,AD-NOUN
incelemesinden,AD-NOUN
inceliklerini,AD-NOUN
inceliyordu.,FİİL-VERB
inci,AD-NOUN
indi,FİİL-VERB
indim,FİİL-VERB
indirim,AD-NOUN
indirimi,AD-NOUN
inisiyatif,AD-NOUN
iniyordu.,FİİL-VERB
inkâr,AD-NOUN
inledi,FİİL-VERB
insafsızca,BELİRTEÇ-ADVERB
insan,AD-NOUN
insana.,AD-NOUN
insandı.,AD-NOUN
insanla,AD-NOUN
insanlar,AD-NOUN
insanları,AD-NOUN
insanları.,AD-NOUN
insanı,AD-NOUN
insanın,AD-NOUN
inşa,AD-NOUN
ipin,AD-NOUN
ipindeymiş,AD-NOUN
iple,AD-NOUN
ipliği,AD-NOUN
iptal,AD-NOUN|İSİM-NOUN
iradesi,AD-NOUN
iradesi.,AD-NOUN
iradeye,AD-NOUN
irkildi,FİİL-VERB
ismiyle,AD-NOUN
ispatladı,FİİL-VERB
israf,AD-NOUN
istasyonu,AD-NOUN
istedi,FİİL-VERB
istedi.,FİİL-VERB
istediği,SIFAT-ADJECTIVE
istediğini,FİİL-VERB
istekle,BELİRTEÇ-ADVERB
istemeden,BELİRTEÇ-ADVERB
istemedi,FİİL-VERB
istemedi.,FİİL-VERB
istemediğini,FİİL-VERB
istemem.,FİİL-VERB
istemez,BELİRTEÇ-ADVERB
istemiyor,FİİL-VERB
istemiyor.,FİİL-VERB
istemiyorlar,FİİL-VERB
istemiyorlar.,FİİL-VERB
istemiyorum,FİİL-VERB
istemiyorum.,FİİL-VERB
ister,BELİRTEÇ-ADVERB
isterdi.,FİİL-VERB
isterdim.,FİİL-VERB
isterim,FİİL-VERB
isterim.,FİİL-VERB
istersen,FİİL-VERB
isteğine,AD-NOUN
istisnalar,AD-NOUN
istiyor,FİİL-VERB
istiyor.,FİİL-VERB
istiyorsa,FİİL-VERB
istiyorum,FİİL-VERB
istiyorum.,FİİL-VERB
isyanla,BELİRTEÇ-ADVERB
itici,SIFAT-ADJECTIVE
itiraf,AD-NOUN
ittifak,AD-NOUN
ittim,FİİL-VERB
iyi,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
iyice,BELİRTEÇ-ADVERB
iyileşmesine,FİİL-VERB
iyileşti,FİİL-VERB
iyileştirdi,FİİL-VERB
iyileştirdi.,FİİL-VERB
iyiliğin,AD-NOUN
iyimser,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
iyisini,ADIL-PRONOUN
iz,AD-NOUN
izah,İSİM-NOUN
izinsiz,SIFAT-ADJECTIVE
izledi,FİİL-VERB
izledi.,FİİL-VERB
izledik,FİİL-VERB
izledim,FİİL-VERB
izlemek,FİİL-VERB
izlemekten,FİİL-VERB
izlemeye,FİİL-VERB
izlemiştim,FİİL-VERB
izlemiştim.,FİİL-VERB
izliyor,FİİL-VERB
izliyordu,FİİL-VERB
izliyorlar.,FİİL-VERB
içeceği,AD-NOUN
içer,FİİL-VERB
içeride,BELİRTEÇ-ADVERB
içerler,FİİL-VERB
içim,AD-NOUN
için,İLGEÇ-PREPOS
içinde,AD-NOUN|İLGEÇ-PREPOS
içindeki,SIFAT-ADJECTIVE
içine,AD-NOUN
içirdi,FİİL-VERB
içiyordu,FİİL-VERB
içiyordu.,FİİL-VERB
içten,SIFAT-ADJECTIVE
içtenlikle,BELİRTEÇ-ADVERB
içti,FİİL-VERB
içti.,FİİL-VERB
iğne,AD-NOUN
iğrenç,SIFAT-ADJECTIVE
iş,AD-NOUN
işareti,AD-NOUN
işe,AD-NOUN
işi,AD-NOUN
işim,AD-NOUN
işin,AD-NOUN
işine,AD-NOUN
işkence,AD-NOUN
işlemlerin,AD-NOUN
işler,AD-NOUN
işlerde,AD-NOUN
işlerden,AD-NOUN
işleri,AD-NOUN
işlerin,AD-NOUN
işlerinden,AD-NOUN
işlerine,AD-NOUN
işlerini,AD-NOUN
işlerlikten,AD-NOUN
işliyordu.,FİİL-VERB
iştahla,AD-NOUN
işten,AD-NOUN
işçiliği,AD-NOUN
jestiniz,AD-NOUN
jüriye,AD-NOUN
kaba,SIFAT-ADJECTIVE
kabul,AD-NOUN
kabus,AD-NOUN
kabuğu,AD-NOUN
kadar,İLGEÇ-PREPOS
kadar.,İLGEÇ-PREPOS
kadarını,AD-NOUN
kadarıyla,İLGEÇ-PREPOS
kaderi,AD-NOUN
kaderini,AD-NOUN
kadife,AD-NOUN
kadın,AD-NOUN
kafa,AD-NOUN
kafasına,AD-NOUN
kahin,SIFAT-ADJECTIVE
kahkaha,AD-NOUN
kahkahalarla,BELİRTEÇ-ADVERB
kahkahası.,AD-NOUN
kahraman,AD-NOUN
kahvaltı,AD-NOUN
kahvaltı.,AD-NOUN
kahve,AD-NOUN
kahvesini,AD-NOUN
kahveydi.,AD-NOUN
kahveyi,AD-NOUN
kaktüs,AD-NOUN
kalabalık,SIFAT-ADJECTIVE
kalabalık.,AD-NOUN
kalabalığı,AD-NOUN
kalabildiğini,FİİL-VERB
kalabilirsin,FİİL-VERB
kalabilmesi,FİİL-VERB
kalacak,FİİL-VERB
kalacağını,FİİL-VERB
kalan,SIFAT-ADJECTIVE
kalana,FİİL-VERB
kalbi.,AD-NOUN
kalbime,AD-NOUN
kalbinde.,AD-NOUN
kalbini,AD-NOUN
kaldı,FİİL-VERB
kaldı.,FİİL-VERB
kaldık.,FİİL-VERB
kaldıkça,FİİL-VERB
kaldırabilir,FİİL-VERB
kaldırdın?,FİİL-VERB
kaldırmak,FİİL-VERB
kaldırılmıştır,FİİL-VERB
kaldırır,FİİL-VERB
kaldığında,FİİL-VERB
kale,AD-NOUN
kalemi,AD-NOUN
kalemle,AD-NOUN
kaleyi,AD-NOUN
kaliteli,SIFAT-ADJECTIVE
kalkacağım?,FİİL-VERB
kalkan,AD-NOUN
kalkarım.,FİİL-VERB
kalkmayı,FİİL-VERB
kalktı,FİİL-VERB
kalktı.,FİİL-VERB
kalmadı.,FİİL-VERB
kalmaktan,FİİL-VERB
kalmamıştı.,FİİL-VERB
kalmış,FİİL-VERB
kalmıştı,FİİL-VERB
kalmıştı.,FİİL-VERB
kalıcı,SIFAT-ADJECTIVE
kalın,SIFAT-ADJECTIVE
kalınlaştı,FİİL-VERB
kalıntılar,AD-NOUN
kalıp,FİİL-VERB
kalırsa,İLGEÇ-PREPOS
kalıyor?,FİİL-VERB
kamaştıracak,FİİL-VERB
kampanya,AD-NOUN
kamu,AD-NOUN|SIFAT-ADJECTIVE
kamulaştırma,AD-NOUN
kamulaştırılamaz,FİİL-VERB
kan,AD-NOUN
kanaat,AD-NOUN
kanaatlerinden,AD-NOUN
kanaatlerini,AD-NOUN
kanat,AD-NOUN
kanepede,AD-NOUN
kanun,AD-NOUN
kanuna,AD-NOUN
kanunda,AD-NOUN
kanundur,AD-NOUN
kanunla,AD-NOUN
kanunlar,AD-NOUN
kanunlara,AD-NOUN
kanunlarla,AD-NOUN
kanunları,AD-NOUN
kanunların,AD-NOUN
kanunu,AD-NOUN
kanunun,AD-NOUN
kanununun,AD-NOUN
kanûnî,SIFAT-ADJECTIVE
kanıt,AD-NOUN
kanıtladı,FİİL-VERB
kanıtladı.,FİİL-VERB
kanıtlayamazsın,FİİL-VERB
kanıtlayamazsın.,FİİL-VERB
kapalı,SIFAT-ADJECTIVE
kapandı,FİİL-VERB
kapat,FİİL-VERB
kapattı,FİİL-VERB
kapattı.,FİİL-VERB
kapattılar,FİİL-VERB
kapattım,FİİL-VERB
kapattın,FİİL-VERB
kapayıncaya,FİİL-VERB
kapağı,İSİM-NOUN
kaplan,AD-NOUN
kapsamlı,SIFAT-ADJECTIVE
kapı,İSİM-NOUN
kapıda,AD-NOUN
kapıdan,AD-NOUN
kapılarını,AD-NOUN
kapılmıştı.,FİİL-VERB
kapısı,AD-NOUN
kapıyı,AD-NOUN|İSİM-NOUN
kar,AD-NOUN
kara,SIFAT-ADJECTIVE
karabiber,AD-NOUN
karakteri,AD-NOUN
karamsar,SIFAT-ADJECTIVE
karanlık,SIFAT-ADJECTIVE
karanlıkta,AD-NOUN
karar,AD-NOUN
karardı,FİİL-VERB
karariyle,AD-NOUN
kararlardan,AD-NOUN
kararları,AD-NOUN
kararlarını,AD-NOUN
kararlı,SIFAT-ADJECTIVE
kararlıyım.,SIFAT-ADJECTIVE
kararı,AD-NOUN
kararın,AD-NOUN
kararına,AD-NOUN
kararınız,AD-NOUN
karavan,AD-NOUN
kardeşi.,AD-NOUN
kardeşime,AD-NOUN
kardeşine,AD-NOUN
karesinden,AD-NOUN
kargoyu,AD-NOUN
karmakarışık,BELİRTEÇ-ADVERB
karmaşa,AD-NOUN
karmaşık,SIFAT-ADJECTIVE
karnımız,AD-NOUN
karpuz,AD-NOUN
karınca,AD-NOUN
karıncalandı,FİİL-VERB
karıştırdı,FİİL-VERB
karıştırdı.,FİİL-VERB
karıştırıcı,SIFAT-ADJECTIVE
karışılamaz,FİİL-VERB
karşı,SIFAT-ADJECTIVE|İLGEÇ-PREPOS
karşıki,SIFAT-ADJECTIVE
karşıladı,FİİL-VERB
karşıladı.,FİİL-VERB
karşılandı,FİİL-VERB
karşılaştı,FİİL-VERB
karşılıkların,AD-NOUN
karşılıklı,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
karşılıksız,BELİRTEÇ-ADVERB
karşılığı,AD-NOUN
karşılığını,AD-NOUN
karşın,İLGEÇ-PREPOS
karşısında,AD-NOUN
kasaba,AD-NOUN
kasaba.,AD-NOUN
kasabası,AD-NOUN
kasdı,AD-NOUN
kastettiğini,FİİL-VERB
kasılmıştı,FİİL-VERB
kasım,AD-NOUN
katkı,AD-NOUN
katkınız,AD-NOUN
katlandı,FİİL-VERB
katma,SIFAT-ADJECTIVE
katı,SIFAT-ADJECTIVE
katılamaz,FİİL-VERB
katıldı,FİİL-VERB
katıldıklarında,FİİL-VERB
katılmak,FİİL-VERB
katılmaya,FİİL-VERB
katılıyorum,FİİL-VERB
kavgayı,AD-NOUN
kayalıklar,AD-NOUN
kaybetmedi.,FİİL-VERB
kaybetmekten,FİİL-VERB
kaybetti,FİİL-VERB
kaybetti.,FİİL-VERB
kaybettiği,SIFAT-ADJECTIVE
kaybolan,SIFAT-ADJECTIVE
kaybolana,FİİL-VERB
kaybolanlara.,AD-NOUN
kayboldu,FİİL-VERB
kaybolmuş,FİİL-VERB
kaybı,AD-NOUN
kaydedilemeyen,SIFAT-ADJECTIVE
kaydettim,FİİL-VERB
kaydı,FİİL-VERB|İSİM-NOUN
kayması,AD-NOUN
kaynadı,FİİL-VERB
kaynak,AD-NOUN
kaynağım,AD-NOUN
kayıt,AD-NOUN
kayıtlanabileceği,FİİL-VERB
kayıtlanamaz,FİİL-VERB
kayıtlanması,FİİL-VERB
kayıtsız,BELİRTEÇ-ADVERB
kazanacak,FİİL-VERB
kazanacaklarını,FİİL-VERB
kazanacağına,FİİL-VERB
kazanamaz,FİİL-VERB
kazandı,FİİL-VERB
kazandı.,FİİL-VERB
kazandırdı,FİİL-VERB
kazandığını,FİİL-VERB
kazanmak,FİİL-VERB
kazanmasına,FİİL-VERB
kazanmaya,FİİL-VERB
kazanmış,FİİL-VERB
kazağı,AD-NOUN
kaçtı,FİİL-VERB
kaçınıyor,FİİL-VERB
kaçınıyor.,FİİL-VERB
kaçırana,FİİL-VERB
kaçırdı,FİİL-VERB
kaçırdı.,FİİL-VERB
kaçış,AD-NOUN
kağıtlar,AD-NOUN
kaşla,AD-NOUN
kaşık,AD-NOUN
kaşındı,FİİL-VERB
kederle,BELİRTEÇ-ADVERB
kedi,AD-NOUN
kedisine,AD-NOUN
kedisini,AD-NOUN
kediyi,AD-NOUN
kehanet,AD-NOUN
kelebek,AD-NOUN
kelebeğe,AD-NOUN
kelebeğin,AD-NOUN
kelimelerle,AD-NOUN
kelimeyle,AD-NOUN
kemik,AD-NOUN
kenarı,AD-NOUN
kenarına,AD-NOUN
kendi,ADIL-PRONOUN
kendileri,ADIL-PRONOUN
kendimi.,AD-NOUN
kendine,ADIL-PRONOUN
kendini,ADIL-PRONOUN
kendini.,ADIL-PRONOUN
kere,ZARF-ADV
kesildi,FİİL-VERB
kesildi.,FİİL-VERB
kesin,SIFAT-ADJECTIVE
kesindir,SIFAT-ADJECTIVE
kesinlikle,BELİRTEÇ-ADVERB
keskin,SIFAT-ADJECTIVE
kesti,FİİL-VERB
kesti.,FİİL-VERB
kestin,FİİL-VERB
kestiremedi,FİİL-VERB
kestiremedi.,FİİL-VERB
ketum,SIFAT-ADJECTIVE
keyif,AD-NOUN
keyifli,SIFAT-ADJECTIVE
kez,AD-NOUN|ZARF-ADV
keçisi,AD-NOUN
keşfetti,FİİL-VERB
keşfetti.,FİİL-VERB
keşif,AD-NOUN
ki,BAĞLAÇ-CONJ
kibar,SIFAT-ADJECTIVE
kibirli,SIFAT-ADJECTIVE
kilometrelerce,BELİRTEÇ-ADVERB
kim,SORU-QUESTION
kimin,SORU-QUESTION
kiminle,SORU-QUESTION
kimse,ADIL-PRONOUN
kimseler,ADIL-PRONOUN
kimselerin,ADIL-PRONOUN
kimsenin,ADIL-PRONOUN
kimseye,ADIL-PRONOUN
kimseyle,ADIL-PRONOUN
kirasını,AD-NOUN
kirayı,AD-NOUN
kirlendi,FİİL-VERB
kirli,SIFAT-ADJECTIVE
kitabı,AD-NOUN
kitabının,AD-NOUN
kitap,AD-NOUN
kitapları,AD-NOUN
kişi,AD-NOUN|SIFAT-ADJECTIVE
kişiler,AD-NOUN
kişileri,AD-NOUN
kişilerin,AD-NOUN
kişiliğine,AD-NOUN
kişinin,AD-NOUN
kişiye,AD-NOUN
kişiyi,AD-NOUN
kocama,AD-NOUN
koktu,FİİL-VERB
koku,AD-NOUN
kokuydu.,AD-NOUN
kokuyordu,FİİL-VERB
kokuyordu.,FİİL-VERB
kol,AD-NOUN
kolay,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
kolayca,BELİRTEÇ-ADVERB
kolaylaştı,FİİL-VERB
koleksiyonunu,AD-NOUN
kolluk,AD-NOUN
koltuk,AD-NOUN
koltukta,AD-NOUN
kolu,İSİM-NOUN
kolye,AD-NOUN
komedyen,AD-NOUN
komik,SIFAT-ADJECTIVE
komutanına,AD-NOUN
komutası,AD-NOUN
komşu,AD-NOUN
komşusu,AD-NOUN
konakladı,FİİL-VERB
kondu,FİİL-VERB
konseri,AD-NOUN
kontrol,AD-NOUN|İSİM-NOUN
konu,AD-NOUN|İSİM-NOUN
konuda,AD-NOUN
konudaki,SIFAT-ADJECTIVE
konudan,AD-NOUN
konulamaz,FİİL-VERB
konular,AD-NOUN
konut,AD-NOUN
konuta,AD-NOUN
konutuna,AD-NOUN
konuya,AD-NOUN
konuyu,AD-NOUN|İSİM-NOUN
konuşacak,SIFAT-ADJECTIVE
konuşacağım,FİİL-VERB
konuşacağım.,FİİL-VERB
konuşma,AD-NOUN
konuşmadı.,FİİL-VERB
konuşmadık.,FİİL-VERB
konuşmaktan,FİİL-VERB
konuşmalıyım,FİİL-VERB
konuşmalıyım.,FİİL-VERB
konuşmam,FİİL-VERB
konuşmamalısın.,FİİL-VERB
konuşması,FİİL-VERB
konuşmaya,FİİL-VERB
konuşmayı,FİİL-VERB
konuştu,FİİL-VERB
konuştu.,FİİL-VERB
konuştuk,FİİL-VERB
konuştum.,FİİL-VERB
konuştuğunu,FİİL-VERB
konuşup,FİİL-VERB
konuşur,FİİL-VERB
konuşur.,FİİL-VERB
konuşurken.,FİİL-VERB
konuşuyor,FİİL-VERB
konuşuyor.,FİİL-VERB
koptu,FİİL-VERB
koridor,AD-NOUN
korkar,FİİL-VERB
korkar.,FİİL-VERB
korkma,FİİL-VERB
korkma.,FİİL-VERB
korktu,FİİL-VERB
korku,AD-NOUN
korkum,AD-NOUN
korkun,AD-NOUN
korkunç,SIFAT-ADJECTIVE
korkusuzca,BELİRTEÇ-ADVERB
korudu,FİİL-VERB
korudu.,FİİL-VERB
koruma,AD-NOUN
korumak,FİİL-VERB
korunması,FİİL-VERB
korunur,FİİL-VERB
korurdu.,FİİL-VERB
kovanı,AD-NOUN
kovuşturmanın,AD-NOUN
koydu,FİİL-VERB
koydu.,FİİL-VERB
koyduğu,SIFAT-ADJECTIVE
koymuştu,FİİL-VERB
koymuştu.,FİİL-VERB
koşar,BELİRTEÇ-ADVERB|FİİL-VERB
koştu,FİİL-VERB
koştuk,FİİL-VERB
koştum,FİİL-VERB
koştum.,FİİL-VERB
koşucusu,AD-NOUN
koşulda,AD-NOUN
koşuyordu.,FİİL-VERB
koşuşturma,AD-NOUN
krokisini,AD-NOUN
kucakladı,FİİL-VERB
kuklacının,AD-NOUN
kulağıma.,AD-NOUN
kullanamaz,FİİL-VERB
kullanana,FİİL-VERB
kullandı,FİİL-VERB
kullandı.,FİİL-VERB
kullanma,AD-NOUN
kullanmak,FİİL-VERB
kullanmakta,FİİL-VERB
kullanmanın,AD-NOUN
kullanılamaz,FİİL-VERB
kullanılır,FİİL-VERB
kullanır,FİİL-VERB
kullanır.,FİİL-VERB
kumaş,AD-NOUN
kupkuru,SIFAT-ADJECTIVE
kur,FİİL-VERB
kuralları,AD-NOUN
kurallarıdır,AD-NOUN
kuralı,AD-NOUN
kurdu,FİİL-VERB
kurdu.,FİİL-VERB
kurma,AD-NOUN
kurmay,AD-NOUN
kurnaz,SIFAT-ADJECTIVE
kurt,AD-NOUN
kurtardı,FİİL-VERB
kurtardı.,FİİL-VERB
kurtarmaz,FİİL-VERB
kuru,SIFAT-ADJECTIVE
kurudu,FİİL-VERB
kurulandı,FİİL-VERB
kurulu,AD-NOUN
kurulun,AD-NOUN
kuruluna,AD-NOUN
kurulur,FİİL-VERB
kuruluşu,AD-NOUN
kurumlarına,AD-NOUN
kuruyorlardı,FİİL-VERB
kuruyorlardı.,FİİL-VERB
kuruşuna,AD-NOUN
kurşun,AD-NOUN|SIFAT-ADJECTIVE
kustu,FİİL-VERB
kustu.,FİİL-VERB
kusurlu,SIFAT-ADJECTIVE
kutladı,FİİL-VERB
kutladı.,FİİL-VERB
kutu,AD-NOUN
kutudan,AD-NOUN
kutusundan,AD-NOUN
kutuya,AD-NOUN
kuvvetlerinin,AD-NOUN
kuş,AD-NOUN
kuşu,AD-NOUN
kâğıtları,AD-NOUN
kökünden,AD-NOUN
köprü,AD-NOUN
köprüyü,AD-NOUN
körükörüne,BELİRTEÇ-ADVERB
kötü,SIFAT-ADJECTIVE
kötüye,AD-NOUN
köy,AD-NOUN
köyde,AD-NOUN
köyden,AD-NOUN
köyler,AD-NOUN
köylerden,AD-NOUN
köyü,AD-NOUN
köyün,AD-NOUN
köyüne,AD-NOUN
küflendi,FİİL-VERB
kükredi,FİİL-VERB
kükrüyor,FİİL-VERB
küllerinden,AD-NOUN
kültürler,AD-NOUN
kültürü,AD-NOUN
küstü,FİİL-VERB
kütüphanede,AD-NOUN
kütüphaneye,AD-NOUN
kütüphaneyi,AD-NOUN
küçük,SIFAT-ADJECTIVE
küçüklerin,AD-NOUN
küçüldü,FİİL-VERB
kılmak,FİİL-VERB
kılınan,SIFAT-ADJECTIVE
kınanamaz,FİİL-VERB
kırdı,FİİL-VERB
kırdı.,FİİL-VERB
kırmaya,FİİL-VERB
kırmızı,SIFAT-ADJECTIVE
kırpmadan,BELİRTEÇ-ADVERB
kırpmadım.,FİİL-VERB
kırık,SIFAT-ADJECTIVE
kırıklığı,AD-NOUN
kırıklığına,AD-NOUN
kırıldı,FİİL-VERB
kırılgan,SIFAT-ADJECTIVE
kırılgandı,SIFAT-ADJECTIVE
kırılmaz,SIFAT-ADJECTIVE
kırıntısı,AD-NOUN
kıs,BELİRTEÇ-ADVERB
kısa,SIFAT-ADJECTIVE
kısaca,BELİRTEÇ-ADVERB
kısaldı,FİİL-VERB
kısaltabilir,FİİL-VERB
kısaydı,SIFAT-ADJECTIVE
kıskandı,FİİL-VERB
kısmen,BELİRTEÇ-ADVERB
kısımda,AD-NOUN
kısıntıların,AD-NOUN
kısıtlanma,AD-NOUN
kıvrandı,FİİL-VERB
kız,AD-NOUN
kızardı,FİİL-VERB
kızdığını,FİİL-VERB
kızıverdi,FİİL-VERB
kızıştı,FİİL-VERB
kış,AD-NOUN
kışın,BELİRTEÇ-ADVERB
labirentin,AD-NOUN
lastiği,AD-NOUN
leblebi,AD-NOUN
lehine,AD-NOUN
lezzetli,SIFAT-ADJECTIVE
lezzetli.,SIFAT-ADJECTIVE
lezzetlisi,SIFAT-ADJECTIVE
lider,AD-NOUN
logları,İSİM-NOUN
loş,SIFAT-ADJECTIVE
lütfen,BELİRTEÇ-ADVERB
macera,AD-NOUN
madde,AD-NOUN
maddelerinde,AD-NOUN
maddesi,AD-NOUN
maddi,SIFAT-ADJECTIVE
maddî,SIFAT-ADJECTIVE
mahallemiz,AD-NOUN
mahkeme,AD-NOUN
mahkemeler,AD-NOUN
mahkemelerce,AD-NOUN
mahkemeye,AD-NOUN
mahkemeyi,AD-NOUN
mahkumun,AD-NOUN
mahsulü,AD-NOUN
mail,İSİM-NOUN
makale,AD-NOUN
makaleyi,AD-NOUN
makam,AD-NOUN
makamlara,AD-NOUN
makamlarını,AD-NOUN
makine,AD-NOUN
makinesine,AD-NOUN
makul,SIFAT-ADJECTIVE
mal,AD-NOUN
mala,AD-NOUN
malikane,AD-NOUN
maliyece,AD-NOUN
malları,AD-NOUN
mallarını,AD-NOUN
malulluk,AD-NOUN
malzemeleri,AD-NOUN
malı,AD-NOUN
malını,AD-NOUN
manastır,AD-NOUN
mantıklı,SIFAT-ADJECTIVE
mantıksal,SIFAT-ADJECTIVE
manzarası,AD-NOUN
manzaraydı.,AD-NOUN
manzarayı,AD-NOUN
maraton,AD-NOUN
markayı,AD-NOUN
martı,AD-NOUN
masadan,AD-NOUN
masal,AD-NOUN
masalı,AD-NOUN
masanın,AD-NOUN
masası,AD-NOUN
masmavi,SIFAT-ADJECTIVE
masrafları,AD-NOUN
